epsilon_over_mass_per_kg,floquet_growth_per_tau,stable,mode_analysis_success,worst_b1_over_b0,worst_b2_over_b1,worst_b2_over_b0,max_abs_beta,pseudopotential_valid,classification,classification_label
3.4899994740714411e+24,0.0000000000000000e+00,True,True,7.0179384883872584e-02,1.6036537770219884e-02,1.1254343563810211e-03,1.6683385991510011e-01,True,2,Stable; pseudopotential valid
3.6923001392203005e+24,0.0000000000000000e+00,True,True,7.5075377548004182e-02,1.7055235176057785e-02,1.2804282200125398e-03,1.7683956658043098e-01,True,2,Stable; pseudopotential valid
3.9063273273740259e+24,0.0000000000000000e+00,True,True,8.0375114240942999e-02,1.8144890510248510e-02,1.4583976476506264e-03,1.8747221492034960e-01,True,2,Stable; pseudopotential valid
4.1327607759999942e+24,0.0000000000000000e+00,True,True,8.6121402861384783e-02,1.9311337290464737e-02,1.6631194585841965e-03,1.9877764708266718e-01,True,2,Stable; pseudopotential valid
4.3723196241022160e+24,0.0000000000000000e+00,True,True,9.2363191815951290e-02,2.0561028630987348e-02,1.8990822313771506e-03,2.1080641256614815e-01,True,2,Stable; pseudopotential valid
4.6257646961633303e+24,0.0000000000000000e+00,True,True,9.9156759685755186e-02,2.1901128172758012e-02,2.1716449030730889e-03,2.2361453224596012e-01,True,2,Stable; pseudopotential valid
4.8939009184774986e+24,0.0000000000000000e+00,True,True,1.0656720745543201e-01,2.3339619676269293e-02,2.4872380919718725e-03,2.3726444304977681e-01,False,1,Stable; pseudopotential not valid
5.1775798755478355e+24,0.0000000000000000e+00,True,True,1.1467035128862750e-01,2.4885440473162341e-02,2.8536222010297541e-03,2.5182617916770911e-01,False,1,Stable; pseudopotential not valid
5.4777025146675321e+24,0.0000000000000000e+00,True,True,1.2355515325331411e-01,2.6548645853691513e-02,3.2802220071208171e-03,2.6737886731564059e-01,False,1,Stable; pseudopotential not valid
5.7952220072742340e+24,0.0000000000000000e+00,True,True,1.3332688616976554e-01,2.8340614204407158e-02,3.7785658440122340e-03,2.8401264550361544e-01,False,1,Stable; pseudopotential not valid
6.1311467761651549e+24,0.0000000000000000e+00,True,True,1.4411131832273830e-01,3.0274306781633779e-02,4.3628702616082607e-03,3.0183116293132001e-01,False,1,Stable; pseudopotential not valid
6.4865436981871855e+24,0.0000000000000000e+00,True,True,1.5606034369784941e-01,3.2364602212935682e-02,5.0508309449949201e-03,3.2095489310454062e-01,False,1,Stable; pseudopotential not valid
6.8625414925734863e+24,0.0000000000000000e+00,True,True,1.6935970814468160e-01,3.4628735548552843e-02,5.8647125459222694e-03,3.4152561063529485e-01,False,1,Stable; pseudopotential not valid
7.2603343056880593e+24,0.0000000000000000e+00,True,True,1.8423985448206934e-01,3.7086887428394978e-02,6.8328827430003767e-03,3.6371257635844750e-01,False,1,Stable; pseudopotential not valid
7.6811855035623966e+24,0.0000000000000000e+00,True,True,2.0099155025116461e-01,3.9762995349674264e-02,7.9920260779608801e-03,3.8772130567392227e-01,False,1,Stable; pseudopotential not valid
8.1264316842701709e+24,0.0000000000000000e+00,True,True,2.1998911110511143e-01,4.2685905271457360e-02,9.3904343573848938e-03,4.1380638101070699e-01,False,1,Stable; pseudopotential not valid
8.5974869228822113e+24,0.0000000000000000e+00,True,True,2.4172619991577241e-01,4.5891066899523977e-02,1.1093073211702420e-02,4.4229086197849565e-01,False,1,Stable; pseudopotential not valid
9.0958472624838227e+24,0.0000000000000000e+00,True,True,2.6687351972461076e-01,4.9423142234429049e-02,1.3189727923952142e-02,4.7359700932167581e-01,False,1,Stable; pseudopotential not valid
9.6230954655175742e+24,0.0000000000000000e+00,True,True,2.9637706140792835e-01,5.3340246263105573e-02,1.5808825442234459e-02,5.0829764243427122e-01,False,1,Stable; pseudopotential not valid
1.0180906040541553e+25,0.0000000000000000e+00,True,True,3.3163762455438811e-01,5.7721343031410757e-02,1.9142569089026049e-02,5.4720819048631286e-01,False,1,Stable; pseudopotential not valid
1.0771050560367669e+25,0.0000000000000000e+00,True,True,3.7487102686550089e-01,6.2680407190223747e-02,2.3497068607746904e-02,5.9156772915853750e-01,False,1,Stable; pseudopotential not valid
1.1395403288470620e+25,0.0000000000000000e+00,True,True,4.2993248519960253e-01,6.8397336910325249e-02,2.9406237038890636e-02,6.4344470208104476e-01,False,1,Stable; pseudopotential not valid
1.2055947131535370e+25,0.0000000000000000e+00,True,True,5.0462613449801541e-01,7.5200458540070250e-02,3.7948116705553925e-02,7.0684848293650548e-01,False,1,Stable; pseudopotential not valid
1.2754779937049758e+25,0.0000000000000000e+00,True,True,6.2007318098358188e-01,8.3884262048310773e-02,5.2014381202756407e-02,7.9212769327022214e-01,False,1,Stable; pseudopotential not valid
1.3494121155941778e+25,3.2720423691706746e-02,False,False,nan,nan,nan,nan,False,0,Unstable
1.4276318891422134e+25,2.1662184354511649e-01,False,False,nan,nan,nan,nan,False,0,Unstable
1.5103857356418706e+25,3.0719178772273387e-01,False,False,nan,nan,nan,nan,False,0,Unstable
1.5979364763287284e+25,3.7869002021917447e-01,False,False,nan,nan,nan,nan,False,0,Unstable
1.6905621670855829e+25,4.4050914887713838e-01,False,False,nan,nan,nan,nan,False,0,Unstable
1.7885569815311789e+25,4.9627916088470186e-01,False,False,nan,nan,nan,nan,False,0,Unstable
1.8922321452979762e+25,5.4784442128131750e-01,False,False,nan,nan,nan,nan,False,0,Unstable
2.0019169244659395e+25,5.9628503543581479e-01,False,False,nan,nan,nan,nan,False,0,Unstable
2.1179596712918454e+25,6.4229100274902429e-01,False,False,nan,nan,nan,nan,False,0,Unstable
2.2407289305550713e+25,6.8632895271379446e-01,False,False,nan,nan,nan,nan,False,0,Unstable
2.3706146100336303e+25,7.2872653507924279e-01,False,False,nan,nan,nan,nan,False,0,Unstable
2.5080292188278064e+25,7.6971912465576142e-01,False,False,nan,nan,nan,nan,False,0,Unstable
2.6534091774642276e+25,8.0947740356455455e-01,False,False,nan,nan,nan,nan,False,0,Unstable
2.8072162039411929e+25,8.4822095060182556e-01,False,False,nan,nan,nan,nan,False,0,Unstable
2.9699387801172169e+25,8.8594645486545398e-01,False,False,nan,nan,nan,nan,False,0,Unstable
3.1420937031001094e+25,9.2270273668911540e-01,False,False,nan,nan,nan,nan,False,0,Unstable
3.3242277265633409e+25,9.5852232660842673e-01,False,False,nan,nan,nan,nan,False,0,Unstable
3.5169192972028952e+25,9.9341522145927619e-01,False,False,nan,nan,nan,nan,False,0,Unstable
3.7207803918491343e+25,1.0273702859431486e+00,False,False,nan,nan,nan,nan,False,0,Unstable
3.9364584610683799e+25,1.0603555132112421e+00,False,False,nan,nan,nan,nan,False,0,Unstable
4.1646384854269418e+25,1.0923172295225387e+00,False,False,nan,nan,nan,nan,False,0,Unstable
4.4060451509481640e+25,1.1231782061728794e+00,False,False,nan,nan,nan,nan,False,0,Unstable
4.6614451506716235e+25,1.1528345186485003e+00,False,False,nan,nan,nan,nan,False,0,Unstable
4.9316496196240299e+25,1.1811508433195166e+00,False,False,nan,nan,nan,nan,False,0,Unstable
5.2175167109354128e+25,1.2079536738077719e+00,False,False,nan,nan,nan,nan,False,0,Unstable
5.5199543212815734e+25,1.2330216221581305e+00,False,False,nan,nan,nan,nan,False,0,Unstable
5.8399229743094337e+25,1.2560714562259265e+00,False,False,nan,nan,nan,nan,False,0,Unstable
6.1784388712022930e+25,1.2767376495429976e+00,False,False,nan,nan,nan,nan,False,0,Unstable
6.5365771180736178e+25,1.2945416564974161e+00,False,False,nan,nan,nan,nan,False,0,Unstable
6.9154751404393469e+25,1.3088441869289562e+00,False,False,nan,nan,nan,nan,False,0,Unstable
7.3163362956128747e+25,1.3187678991656426e+00,False,False,nan,nan,nan,nan,False,0,Unstable
7.7404336944953775e+25,1.3230654262419275e+00,False,False,nan,nan,nan,nan,False,0,Unstable
8.1891142448996669e+25,1.3198785631046486e+00,False,False,nan,nan,nan,nan,False,0,Unstable
8.6638029292479581e+25,1.3062590069374982e+00,False,False,nan,nan,nan,nan,False,0,Unstable
9.1660073302305186e+25,1.2770949656822126e+00,False,False,nan,nan,nan,nan,False,0,Unstable
9.6973224187974887e+25,1.2222562395076133e+00,False,False,nan,nan,nan,nan,False,0,Unstable
1.0259435619690631e+26,1.1165358410437090e+00,False,False,nan,nan,nan,nan,False,0,Unstable
1.0854132170602725e+26,8.5469902803928588e-01,False,False,nan,nan,nan,nan,False,0,Unstable
1.1483300791985048e+26,7.8836462446241151e-01,False,False,nan,nan,nan,nan,False,0,Unstable
1.2148939685509833e+26,1.2183267397483009e+00,False,False,nan,nan,nan,nan,False,0,Unstable
1.2853162880238411e+26,1.4325734720288739e+00,False,False,nan,nan,nan,nan,False,0,Unstable
1.3598206946650675e+26,1.5868041014118195e+00,False,False,nan,nan,nan,nan,False,0,Unstable
1.4386438099857708e+26,1.7116027785741674e+00,False,False,nan,nan,nan,nan,False,0,Unstable
1.5220359714558939e+26,1.8183394345125281e+00,False,False,nan,nan,nan,nan,False,0,Unstable
1.6102620275609427e+26,1.9128298693339820e+00,False,False,nan,nan,nan,nan,False,0,Unstable
1.7036021789448336e+26,1.9974630166321203e+00,False,False,nan,nan,nan,nan,False,0,Unstable
1.8023528683102760e+26,2.0736247631606850e+00,False,False,nan,nan,nan,nan,False,0,Unstable
1.9068277219029500e+26,2.1420145136500133e+00,False,False,nan,nan,nan,nan,False,0,Unstable
2.0173585455695883e+26,2.2027183076842554e+00,False,False,nan,nan,nan,nan,False,0,Unstable
2.1342963785533554e+26,2.2552515236938193e+00,False,False,nan,nan,nan,nan,False,0,Unstable
2.2580126083734250e+26,2.2984570349991063e+00,False,False,nan,nan,nan,nan,False,0,Unstable
2.3889001503292847e+26,2.3301992490836989e+00,False,False,nan,nan,nan,nan,False,0,Unstable
2.5273746953761448e+26,2.3466390306913709e+00,False,False,nan,nan,nan,nan,False,0,Unstable
2.6738760303343755e+26,2.3403980332180105e+00,False,False,nan,nan,nan,nan,False,0,Unstable
2.8288694346259783e+26,2.2948755848263112e+00,False,False,nan,nan,nan,nan,False,0,Unstable
2.9928471579740241e+26,2.1578038811259761e+00,False,False,nan,nan,nan,nan,False,0,Unstable
3.1663299837581473e+26,1.0524659664322487e+00,False,False,nan,nan,nan,nan,False,0,Unstable
3.3498688829912124e+26,2.3031782236549256e+00,False,False,nan,nan,nan,nan,False,0,Unstable
3.5440467641700606e+26,2.5908057297907261e+00,False,False,nan,nan,nan,nan,False,0,Unstable
3.7494803245579233e+26,2.7845584296452102e+00,False,False,nan,nan,nan,nan,False,0,Unstable
3.9668220087776445e+26,2.9370773624501005e+00,False,False,nan,nan,nan,nan,False,0,Unstable
4.1967620809366421e+26,3.0633333191815275e+00,False,False,nan,nan,nan,nan,False,0,Unstable
4.4400308168641406e+26,3.1685684060926826e+00,False,False,nan,nan,nan,nan,False,0,Unstable
4.6974008234232479e+26,3.2542824640498056e+00,False,False,nan,nan,nan,nan,False,0,Unstable
4.9696894922638516e+26,3.3186877021524368e+00,False,False,nan,nan,nan,nan,False,0,Unstable
5.2577615958093019e+26,3.3556602218382863e+00,False,False,nan,nan,nan,nan,False,0,Unstable
5.5625320337215268e+26,3.3495233601308252e+00,False,False,nan,nan,nan,nan,False,0,Unstable
5.8849687385674790e+26,3.2496260334580755e+00,False,False,nan,nan,nan,nan,False,0,Unstable
6.2260957499144363e+26,2.3396895940288980e+00,False,False,nan,nan,nan,nan,False,0,Unstable
6.5869964666182089e+26,3.4394211241289248e+00,False,False,nan,nan,nan,nan,False,0,Unstable
6.9688170876326560e+26,3.7511652830853293e+00,False,False,nan,nan,nan,nan,False,0,Unstable
7.3727702522685659e+26,3.9627073799883399e+00,False,False,nan,nan,nan,nan,False,0,Unstable
7.8001388914631289e+26,4.1247358352549988e+00,False,False,nan,nan,nan,nan,False,0,Unstable
8.2522803022913690e+26,4.2488142442670398e+00,False,False,nan,nan,nan,nan,False,0,Unstable
8.7306304586599584e+26,4.3346394500176482e+00,False,False,nan,nan,nan,nan,False,0,Unstable
9.2367085718738463e+26,4.3685881944182556e+00,False,False,nan,nan,nan,nan,False,0,Unstable
9.7721219155602120e+26,4.2975442591063819e+00,False,False,nan,nan,nan,nan,False,0,Unstable
1.0338570930272329e+27,3.4773131830427269e+00,False,False,nan,nan,nan,nan,False,0,Unstable
1.0937854623986701e+27,4.5721114851945392e+00,False,False,nan,nan,nan,nan,False,0,Unstable
1.1571876285644046e+27,4.8942472940767328e+00,False,False,nan,nan,nan,nan,False,0,Unstable
1.2242649529880409e+27,5.1135445706506433e+00,False,False,nan,nan,nan,nan,False,0,Unstable
1.2952304692146052e+27,5.2690885265607399e+00,False,False,nan,nan,nan,nan,False,0,Unstable
1.3703095594522615e+27,5.3619007275037758e+00,False,False,nan,nan,nan,nan,False,0,Unstable
1.4497406703726405e+27,5.3533338359277112e+00,False,False,nan,nan,nan,nan,False,0,Unstable
1.5337760704031020e+27,4.8406860527086142e+00,False,False,nan,nan,nan,nan,False,0,Unstable
1.6226826509161281e+27,5.6022594551562142e+00,False,False,nan,nan,nan,nan,False,0,Unstable
1.7167427738601830e+27,5.9668890081103809e+00,False,False,nan,nan,nan,nan,False,0,Unstable
1.8162551685243154e+27,6.2008828373763558e+00,False,False,nan,nan,nan,nan,False,0,Unstable
1.9215358802843887e+27,6.3459944480274864e+00,False,False,nan,nan,nan,nan,False,0,Unstable
2.0329192743441702e+27,6.3709546369577286e+00,False,False,nan,nan,nan,nan,False,0,Unstable
2.1507590976590957e+27,5.7059557755764150e+00,False,False,nan,nan,nan,nan,False,0,Unstable
2.2754296024153061e+27,6.7119330376431909e+00,False,False,nan,nan,nan,nan,False,0,Unstable
2.4073267346320652e+27,7.0788954901123855e+00,False,False,nan,nan,nan,nan,False,0,Unstable
2.5468693916624647e+27,7.3009932151508750e+00,False,False,nan,nan,nan,nan,False,0,Unstable
2.6945007525862856e+27,7.3882182143903954e+00,False,False,nan,nan,nan,nan,False,0,Unstable
2.8506896857199610e+27,6.9905859530493908e+00,False,False,nan,nan,nan,nan,False,0,Unstable
3.0159322377142067e+27,7.7393452122749427e+00,False,False,nan,nan,nan,nan,False,0,Unstable
3.1907532089683079e+27,8.1365948199237792e+00,False,False,nan,nan,nan,nan,False,0,Unstable
3.3757078203645995e+27,8.3539965330158861e+00,False,False,nan,nan,nan,nan,False,0,Unstable
3.5713834766165706e+27,8.3461530166244025e+00,False,False,nan,nan,nan,nan,False,0,Unstable
3.7784016318308793e+27,8.4880335191636025e+00,False,False,nan,nan,nan,nan,False,0,Unstable
3.9974197632081563e+27,9.0584039137119117e+00,False,False,nan,nan,nan,nan,False,0,Unstable
4.2291334591511521e+27,9.3393115793918184e+00,False,False,nan,nan,nan,nan,False,0,Unstable
4.4742786284114438e+27,9.3556343071039496e+00,False,False,nan,nan,nan,nan,False,0,Unstable
4.7336338372914646e+27,9.5834166982143110e+00,False,False,nan,nan,nan,nan,False,0,Unstable
5.0080227823241840e+27,1.0141993605414235e+01,False,False,nan,nan,nan,nan,False,0,Unstable
5.2983169062837236e+27,1.0390766415347310e+01,False,False,nan,nan,nan,nan,False,0,Unstable
5.6054381658351515e+27,9.9940878783596467e+00,False,False,nan,nan,nan,nan,False,0,Unstable
5.9303619596133620e+27,1.0943118622287622e+01,False,False,nan,nan,nan,nan,False,0,Unstable
6.2741202260304289e+27,1.1336570658799594e+01,False,False,nan,nan,nan,nan,False,0,Unstable
6.6378047206498384e+27,1.1313767002238469e+01,False,False,nan,nan,nan,nan,False,0,Unstable
7.0225704835366589e+27,1.1846589971831770e+01,False,False,nan,nan,nan,nan,False,0,Unstable
7.4296395075949495e+27,1.2322952566135676e+01,False,False,nan,nan,nan,nan,False,0,Unstable
7.8603046195438852e+27,1.2310853617197795e+01,False,False,nan,nan,nan,nan,False,0,Unstable
8.3159335858575421e+27,1.2919235701042416e+01,False,False,nan,nan,nan,nan,False,0,Unstable
8.7979734567089038e+27,1.3374277778079223e+01,False,False,nan,nan,nan,nan,False,0,Unstable
9.3079551617141072e+27,1.2695649809279818e+01,False,False,nan,nan,nan,nan,False,0,Unstable
9.8474983720727609e+27,1.4133853919380064e+01,False,False,nan,nan,nan,nan,False,0,Unstable
1.0418316644546188e+28,1.4425044748602625e+01,False,False,nan,nan,nan,nan,False,0,Unstable
1.1022222863610468e+28,1.4775374210113641e+01,False,False,nan,nan,nan,nan,False,0,Unstable
1.1661134999068776e+28,1.5373632573907896e+01,False,False,nan,nan,nan,nan,False,0,Unstable
1.2337082197407513e+28,1.5200229911700266e+01,False,False,nan,nan,nan,nan,False,0,Unstable
1.3052211226243751e+28,1.6267203828715349e+01,False,False,nan,nan,nan,nan,False,0,Unstable
1.3808793292329891e+28,1.6246067816168868e+01,False,False,nan,nan,nan,nan,False,0,Unstable
1.4609231254769611e+28,1.7182316637467984e+01,False,False,nan,nan,nan,nan,False,0,Unstable
1.5456067256353747e+28,1.7362567112841827e+01,False,False,nan,nan,nan,nan,False,0,Unstable
1.6351990797252784e+28,1.8159080139636146e+01,False,False,nan,nan,nan,nan,False,0,Unstable
1.7299847276707528e+28,1.8355559738874021e+01,False,False,nan,nan,nan,nan,False,0,Unstable
1.8302647029845670e+28,1.9212722209829426e+01,False,False,nan,nan,nan,nan,False,0,Unstable
1.9363574888325563e+28,1.9147866449740004e+01,False,False,nan,nan,nan,nan,False,0,Unstable
2.0486000295168998e+28,2.0326041342836646e+01,False,False,nan,nan,nan,nan,False,0,Unstable
2.1673488005910004e+28,2.0522455124181512e+01,False,False,nan,nan,nan,nan,False,0,Unstable
2.2929809410043732e+28,2.1444044712415391e+01,False,False,nan,nan,nan,nan,False,0,Unstable
2.4258954508732498e+28,2.2012882997254611e+01,False,False,nan,nan,nan,nan,False,0,Unstable
2.5665144586809291e+28,2.2360753151660770e+01,False,False,nan,nan,nan,nan,False,0,Unstable
2.7152845619324371e+28,2.3360543426133567e+01,False,False,nan,nan,nan,nan,False,0,Unstable
2.8726782455212944e+28,2.3902053353328828e+01,False,False,nan,nan,nan,nan,False,0,Unstable
3.0391953823131947e+28,2.4535997438485953e+01,False,False,nan,nan,nan,nan,False,0,Unstable
3.2153648207120025e+28,2.5383067745710694e+01,False,False,nan,nan,nan,nan,False,0,Unstable
3.4017460642505413e+28,2.6879852707482947e+01,False,False,nan,nan,nan,nan,False,0,Unstable
3.5989310485401148e+28,2.8322520525559465e+01,False,False,nan,nan,nan,nan,False,0,Unstable
3.8075460212223835e+28,2.9856767756066585e+01,False,False,nan,nan,nan,nan,False,0,Unstable
4.0282535308941780e+28,3.1434489929678080e+01,False,False,nan,nan,nan,nan,False,0,Unstable
4.2617545313219649e+28,3.3056517675243263e+01,False,False,nan,nan,nan,nan,False,0,Unstable
4.5087906076288209e+28,3.4724606758161762e+01,False,False,nan,nan,nan,nan,False,0,Unstable
4.7701463315241046e+28,3.6440017192480198e+01,False,False,nan,nan,nan,nan,False,0,Unstable
5.0466517530561432e+28,3.8204105037459776e+01,False,False,nan,nan,nan,nan,False,0,Unstable
5.3391850368009921e+28,4.0018261125881473e+01,False,False,nan,nan,nan,nan,False,0,Unstable
5.6486752508604245e+28,4.1883916197813235e+01,False,False,nan,nan,nan,nan,False,0,Unstable
5.9761053175262657e+28,4.3802541875525648e+01,False,False,nan,nan,nan,nan,False,0,Unstable
6.3225151349824292e+28,4.5775651832878445e+01,False,False,nan,nan,nan,nan,False,0,Unstable
6.6890048799589618e+28,4.7804802998307963e+01,False,False,nan,nan,nan,nan,False,0,Unstable
7.0767385018271127e+28,4.9891596789762495e+01,False,False,nan,nan,nan,nan,False,0,Unstable
7.4869474192324854e+28,5.2037680386953788e+01,False,False,nan,nan,nan,nan,False,0,Unstable
7.9209344310064695e+28,5.4244748037010375e+01,False,False,nan,nan,nan,nan,False,0,Unstable
8.3800778537771711e+28,5.6514542402569290e+01,False,False,nan,nan,nan,nan,False,0,Unstable
8.8658358994196848e+28,5.8848855942370726e+01,False,False,nan,nan,nan,nan,False,0,Unstable
9.3797513062494905e+28,6.1249532332564584e+01,False,False,nan,nan,nan,nan,False,0,Unstable
9.9234562386664263e+28,6.3718467939891411e+01,False,False,nan,nan,nan,nan,False,0,Unstable
1.0498677470810576e+29,6.6257613314963010e+01,False,False,nan,nan,nan,nan,False,0,Unstable
1.1107241870693018e+29,6.8868974746348215e+01,False,False,nan,nan,nan,nan,False,0,Unstable
1.1751082202218655e+29,7.1554615856494138e+01,False,False,nan,nan,nan,nan,False,0,Unstable
1.2432243263528056e+29,7.4316659228291783e+01,False,False,nan,nan,nan,nan,False,0,Unstable
1.3152888381153163e+29,7.7157288105377731e+01,False,False,nan,nan,nan,nan,False,0,Unstable
1.3915306280612570e+29,8.0078748113647009e+01,False,False,nan,nan,nan,nan,False,0,Unstable
1.4721918355265390e+29,8.3083349052263131e+01,False,False,nan,nan,nan,nan,False,0,Unstable
1.5575286356511234e+29,8.6173466720421899e+01,False,False,nan,nan,nan,nan,False,0,Unstable
1.6478120529758354e+29,8.9351544806491532e+01,False,False,nan,nan,nan,nan,False,0,Unstable
1.7433288221999943e+29,9.2620096827189428e+01,False,False,nan,nan,nan,nan,False,0,Unstable
1.8443822988335605e+29,9.5981708123401191e+01,False,False,nan,nan,nan,nan,False,0,Unstable
1.9512934226359742e+29,9.9439037913693568e+01,False,False,nan,nan,nan,nan,False,0,Unstable
2.0644017369015002e+29,1.0299482140296233e+02,False,False,nan,nan,nan,nan,False,0,Unstable
2.1840664668283575e+29,1.0665187195486477e+02,False,False,nan,nan,nan,nan,False,0,Unstable
2.3106676603962309e+29,1.1041308332629931e+02,False,False,nan,nan,nan,nan,False,0,Unstable
2.4446073953758435e+29,1.1428143196269774e+02,False,False,nan,nan,nan,nan,False,0,Unstable
2.5863110563037391e+29,1.1825997936002891e+02,False,False,nan,nan,nan,nan,False,0,Unstable
2.7362286854779675e+29,1.2235187449691232e+02,False,False,nan,nan,nan,nan,False,0,Unstable
2.8948364122653355e+29,1.2656035633846295e+02,False,False,nan,nan,nan,nan,False,0,Unstable
3.0626379652596171e+29,1.3088875640155683e+02,False,False,nan,nan,nan,nan,False,0,Unstable
3.2401662720932493e+29,1.3534050140011220e+02,False,False,nan,nan,nan,nan,False,0,Unstable
3.4279851519833861e+29,1.3991911596629311e+02,False,False,nan,nan,nan,nan,False,0,Unstable
3.6266911063879098e+29,1.4462822544863113e+02,False,False,nan,nan,nan,nan,False,0,Unstable
3.8369152134579921e+29,1.4947155879381853e+02,False,False,nan,nan,nan,nan,False,0,Unstable
4.0593251323044267e+29,1.5445295149687962e+02,False,False,nan,nan,nan,nan,False,0,Unstable
4.2946272234427526e+29,1.5957634865382175e+02,False,False,nan,nan,nan,nan,False,0,Unstable
4.5435687921517346e+29,1.6484580809600837e+02,False,False,nan,nan,nan,nan,False,0,Unstable
4.8069404618699509e+29,1.7026550360599452e+02,False,False,nan,nan,nan,nan,False,0,Unstable
5.0855786851682478e+29,1.7583972822957639e+02,False,False,nan,nan,nan,nan,False,0,Unstable
5.3803684002727534e+29,1.8157289768638597e+02,False,False,nan,nan,nan,nan,False,0,Unstable
5.6922458415753816e+29,1.8746955387869900e+02,False,False,nan,nan,nan,nan,False,0,Unstable
6.0222015130580858e+29,1.9353436849320957e+02,False,False,nan,nan,nan,nan,False,0,Unstable
6.3712833340736210e+29,1.9977214671004359e+02,False,False,nan,nan,nan,nan,False,0,Unstable
6.7405999674745077e+29,2.0618783101286317e+02,False,False,nan,nan,nan,nan,False,0,Unstable
7.1313243406594876e+29,2.1278650512296571e+02,False,False,nan,nan,nan,nan,False,0,Unstable
7.5446973707203313e+29,2.1957339801961831e+02,False,False,nan,nan,nan,nan,False,0,Unstable
7.9820319055198419e+29,2.2655388811001836e+02,False,False,nan,nan,nan,nan,False,0,Unstable
8.4447168932176446e+29,2.3373350748151512e+02,False,False,nan,nan,nan,nan,False,0,Unstable
8.9342217934859377e+29,2.4111794630279297e+02,False,False,nan,nan,nan,nan,False,0,Unstable
9.4521012444248946e+29,2.4871305734376296e+02,False,False,nan,nan,nan,nan,False,0,Unstable
9.9999999999999988e+29,2.5652486061761550e+02,False,False,nan,nan,nan,nan,False,0,Unstable
